instance_file,n,rounds,alpha,beta,repetition,can_win,graph_build_time_ms,max_flow_time_ms,total_time_ms
test_instances/test_n20_c38_a0.10_b0.00_16.txt,20,38,0.1,0.0,16,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.10_b0.00_17.txt,20,38,0.1,0.0,17,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.10_b0.00_18.txt,20,38,0.1,0.0,18,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.10_b0.00_19.txt,20,38,0.1,0.0,19,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.15_b0.00_0.txt,20,38,0.15,0.0,0,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.15_b0.00_1.txt,20,38,0.15,0.0,1,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.15_b0.00_2.txt,20,38,0.15,0.0,2,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.15_b0.00_3.txt,20,38,0.15,0.0,3,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.15_b0.00_4.txt,20,38,0.15,0.0,4,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.15_b0.00_5.txt,20,38,0.15,0.0,5,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.15_b0.00_6.txt,20,38,0.15,0.0,6,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.15_b0.00_7.txt,20,38,0.15,0.0,7,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.15_b0.00_8.txt,20,38,0.15,0.0,8,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.15_b0.00_9.txt,20,38,0.15,0.0,9,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.15_b0.00_10.txt,20,38,0.15,0.0,10,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.15_b0.00_11.txt,20,38,0.15,0.0,11,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.15_b0.00_12.txt,20,38,0.15,0.0,12,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.15_b0.00_13.txt,20,38,0.15,0.0,13,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.15_b0.00_14.txt,20,38,0.15,0.0,14,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.15_b0.00_15.txt,20,38,0.15,0.0,15,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.15_b0.00_16.txt,20,38,0.15,0.0,16,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.15_b0.00_17.txt,20,38,0.15,0.0,17,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.15_b0.00_18.txt,20,38,0.15,0.0,18,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.15_b0.00_19.txt,20,38,0.15,0.0,19,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.20_b0.00_0.txt,20,38,0.2,0.0,0,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.20_b0.00_1.txt,20,38,0.2,0.0,1,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.20_b0.00_2.txt,20,38,0.2,0.0,2,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.20_b0.00_3.txt,20,38,0.2,0.0,3,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.20_b0.00_4.txt,20,38,0.2,0.0,4,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.20_b0.00_5.txt,20,38,0.2,0.0,5,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.20_b0.00_6.txt,20,38,0.2,0.0,6,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.20_b0.00_7.txt,20,38,0.2,0.0,7,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.20_b0.00_8.txt,20,38,0.2,0.0,8,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.20_b0.00_9.txt,20,38,0.2,0.0,9,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.20_b0.00_10.txt,20,38,0.2,0.0,10,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.20_b0.00_11.txt,20,38,0.2,0.0,11,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.20_b0.00_12.txt,20,38,0.2,0.0,12,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.20_b0.00_13.txt,20,38,0.2,0.0,13,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.20_b0.00_14.txt,20,38,0.2,0.0,14,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.20_b0.00_15.txt,20,38,0.2,0.0,15,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.20_b0.00_16.txt,20,38,0.2,0.0,16,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.20_b0.00_17.txt,20,38,0.2,0.0,17,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.20_b0.00_18.txt,20,38,0.2,0.0,18,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.20_b0.00_19.txt,20,38,0.2,0.0,19,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.25_b0.00_0.txt,20,38,0.25,0.0,0,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.25_b0.00_1.txt,20,38,0.25,0.0,1,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.25_b0.00_2.txt,20,38,0.25,0.0,2,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.25_b0.00_3.txt,20,38,0.25,0.0,3,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.25_b0.00_4.txt,20,38,0.25,0.0,4,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.25_b0.00_5.txt,20,38,0.25,0.0,5,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.25_b0.00_6.txt,20,38,0.25,0.0,6,True,0.0,0.0,1.0
test_instances/test_n20_c38_a0.25_b0.00_7.txt,20,38,0.25,0.0,7,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.25_b0.00_8.txt,20,38,0.25,0.0,8,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.25_b0.00_9.txt,20,38,0.25,0.0,9,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.25_b0.00_10.txt,20,38,0.25,0.0,10,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.25_b0.00_11.txt,20,38,0.25,0.0,11,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.25_b0.00_12.txt,20,38,0.25,0.0,12,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.25_b0.00_13.txt,20,38,0.25,0.0,13,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.25_b0.00_14.txt,20,38,0.25,0.0,14,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.25_b0.00_15.txt,20,38,0.25,0.0,15,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.25_b0.00_16.txt,20,38,0.25,0.0,16,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.25_b0.00_17.txt,20,38,0.25,0.0,17,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.25_b0.00_18.txt,20,38,0.25,0.0,18,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.25_b0.00_19.txt,20,38,0.25,0.0,19,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.30_b0.00_0.txt,20,38,0.3,0.0,0,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.30_b0.00_1.txt,20,38,0.3,0.0,1,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.30_b0.00_2.txt,20,38,0.3,0.0,2,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.30_b0.00_3.txt,20,38,0.3,0.0,3,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.30_b0.00_4.txt,20,38,0.3,0.0,4,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.30_b0.00_5.txt,20,38,0.3,0.0,5,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.30_b0.00_6.txt,20,38,0.3,0.0,6,True,0.0,1.0,1.0
test_instances/test_n20_c38_a0.30_b0.00_7.txt,20,38,0.3,0.0,7,True,0.0,0.0,1.0
test_instances/test_n20_c38_a0.30_b0.00_8.txt,20,38,0.3,0.0,8,True,0.0,0.0,1.0
test_instances/test_n20_c38_a0.30_b0.00_9.txt,20,38,0.3,0.0,9,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.30_b0.00_10.txt,20,38,0.3,0.0,10,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.30_b0.00_11.txt,20,38,0.3,0.0,11,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.30_b0.00_12.txt,20,38,0.3,0.0,12,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.30_b0.00_13.txt,20,38,0.3,0.0,13,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.30_b0.00_14.txt,20,38,0.3,0.0,14,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.30_b0.00_15.txt,20,38,0.3,0.0,15,True,0.0,0.0,1.0
test_instances/test_n20_c38_a0.30_b0.00_16.txt,20,38,0.3,0.0,16,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.30_b0.00_17.txt,20,38,0.3,0.0,17,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.30_b0.00_18.txt,20,38,0.3,0.0,18,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.30_b0.00_19.txt,20,38,0.3,0.0,19,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.35_b0.00_0.txt,20,38,0.35,0.0,0,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.35_b0.00_1.txt,20,38,0.35,0.0,1,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.35_b0.00_2.txt,20,38,0.35,0.0,2,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.35_b0.00_3.txt,20,38,0.35,0.0,3,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.35_b0.00_4.txt,20,38,0.35,0.0,4,True,0.0,1.0,1.0
test_instances/test_n20_c38_a0.35_b0.00_5.txt,20,38,0.35,0.0,5,True,0.0,0.0,1.0
test_instances/test_n20_c38_a0.35_b0.00_6.txt,20,38,0.35,0.0,6,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.35_b0.00_7.txt,20,38,0.35,0.0,7,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.35_b0.00_8.txt,20,38,0.35,0.0,8,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.35_b0.00_9.txt,20,38,0.35,0.0,9,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.35_b0.00_10.txt,20,38,0.35,0.0,10,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.35_b0.00_11.txt,20,38,0.35,0.0,11,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.35_b0.00_12.txt,20,38,0.35,0.0,12,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.35_b0.00_13.txt,20,38,0.35,0.0,13,True,0.0,1.0,2.0
test_instances/test_n20_c38_a0.35_b0.00_14.txt,20,38,0.35,0.0,14,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.35_b0.00_15.txt,20,38,0.35,0.0,15,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.35_b0.00_16.txt,20,38,0.35,0.0,16,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.35_b0.00_17.txt,20,38,0.35,0.0,17,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.35_b0.00_18.txt,20,38,0.35,0.0,18,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.35_b0.00_19.txt,20,38,0.35,0.0,19,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.40_b0.00_0.txt,20,38,0.4,0.0,0,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.40_b0.00_1.txt,20,38,0.4,0.0,1,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.40_b0.00_2.txt,20,38,0.4,0.0,2,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.40_b0.00_3.txt,20,38,0.4,0.0,3,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.40_b0.00_4.txt,20,38,0.4,0.0,4,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.40_b0.00_5.txt,20,38,0.4,0.0,5,True,0.0,0.0,1.0
test_instances/test_n20_c38_a0.40_b0.00_6.txt,20,38,0.4,0.0,6,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.40_b0.00_7.txt,20,38,0.4,0.0,7,True,0.0,0.0,1.0
test_instances/test_n20_c38_a0.40_b0.00_8.txt,20,38,0.4,0.0,8,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.40_b0.00_9.txt,20,38,0.4,0.0,9,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.40_b0.00_10.txt,20,38,0.4,0.0,10,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.40_b0.00_11.txt,20,38,0.4,0.0,11,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.40_b0.00_12.txt,20,38,0.4,0.0,12,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.40_b0.00_13.txt,20,38,0.4,0.0,13,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.40_b0.00_14.txt,20,38,0.4,0.0,14,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.40_b0.00_15.txt,20,38,0.4,0.0,15,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.40_b0.00_16.txt,20,38,0.4,0.0,16,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.40_b0.00_17.txt,20,38,0.4,0.0,17,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.40_b0.00_18.txt,20,38,0.4,0.0,18,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.40_b0.00_19.txt,20,38,0.4,0.0,19,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.45_b0.00_0.txt,20,38,0.45,0.0,0,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.45_b0.00_1.txt,20,38,0.45,0.0,1,True,0.0,0.0,1.0
test_instances/test_n20_c38_a0.45_b0.00_2.txt,20,38,0.45,0.0,2,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.45_b0.00_3.txt,20,38,0.45,0.0,3,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.45_b0.00_4.txt,20,38,0.45,0.0,4,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.45_b0.00_5.txt,20,38,0.45,0.0,5,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.45_b0.00_6.txt,20,38,0.45,0.0,6,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.45_b0.00_7.txt,20,38,0.45,0.0,7,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.45_b0.00_8.txt,20,38,0.45,0.0,8,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.45_b0.00_9.txt,20,38,0.45,0.0,9,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.45_b0.00_10.txt,20,38,0.45,0.0,10,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.45_b0.00_11.txt,20,38,0.45,0.0,11,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.45_b0.00_12.txt,20,38,0.45,0.0,12,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.45_b0.00_13.txt,20,38,0.45,0.0,13,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.45_b0.00_14.txt,20,38,0.45,0.0,14,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.45_b0.00_15.txt,20,38,0.45,0.0,15,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.45_b0.00_16.txt,20,38,0.45,0.0,16,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.45_b0.00_17.txt,20,38,0.45,0.0,17,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.45_b0.00_18.txt,20,38,0.45,0.0,18,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.45_b0.00_19.txt,20,38,0.45,0.0,19,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.50_b0.00_0.txt,20,38,0.5,0.0,0,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.50_b0.00_1.txt,20,38,0.5,0.0,1,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.50_b0.00_2.txt,20,38,0.5,0.0,2,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.50_b0.00_3.txt,20,38,0.5,0.0,3,True,0.0,0.0,1.0
test_instances/test_n20_c38_a0.50_b0.00_4.txt,20,38,0.5,0.0,4,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.50_b0.00_5.txt,20,38,0.5,0.0,5,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.50_b0.00_6.txt,20,38,0.5,0.0,6,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.50_b0.00_7.txt,20,38,0.5,0.0,7,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.50_b0.00_8.txt,20,38,0.5,0.0,8,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.50_b0.00_9.txt,20,38,0.5,0.0,9,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.50_b0.00_10.txt,20,38,0.5,0.0,10,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.50_b0.00_11.txt,20,38,0.5,0.0,11,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.50_b0.00_12.txt,20,38,0.5,0.0,12,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.50_b0.00_13.txt,20,38,0.5,0.0,13,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.50_b0.00_14.txt,20,38,0.5,0.0,14,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.50_b0.00_15.txt,20,38,0.5,0.0,15,True,0.0,0.0,1.0
test_instances/test_n20_c38_a0.50_b0.00_16.txt,20,38,0.5,0.0,16,True,0.0,1.0,1.0
test_instances/test_n20_c38_a0.50_b0.00_17.txt,20,38,0.5,0.0,17,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.50_b0.00_18.txt,20,38,0.5,0.0,18,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.50_b0.00_19.txt,20,38,0.5,0.0,19,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.55_b0.00_0.txt,20,38,0.55,0.0,0,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.55_b0.00_1.txt,20,38,0.55,0.0,1,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.55_b0.00_2.txt,20,38,0.55,0.0,2,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.55_b0.00_3.txt,20,38,0.55,0.0,3,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.55_b0.00_4.txt,20,38,0.55,0.0,4,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.55_b0.00_5.txt,20,38,0.55,0.0,5,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.55_b0.00_6.txt,20,38,0.55,0.0,6,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.55_b0.00_7.txt,20,38,0.55,0.0,7,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.55_b0.00_8.txt,20,38,0.55,0.0,8,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.55_b0.00_9.txt,20,38,0.55,0.0,9,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.55_b0.00_10.txt,20,38,0.55,0.0,10,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.55_b0.00_11.txt,20,38,0.55,0.0,11,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.55_b0.00_12.txt,20,38,0.55,0.0,12,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.55_b0.00_13.txt,20,38,0.55,0.0,13,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.55_b0.00_14.txt,20,38,0.55,0.0,14,True,0.0,0.0,1.0
test_instances/test_n20_c38_a0.55_b0.00_15.txt,20,38,0.55,0.0,15,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.55_b0.00_16.txt,20,38,0.55,0.0,16,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.55_b0.00_17.txt,20,38,0.55,0.0,17,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.55_b0.00_18.txt,20,38,0.55,0.0,18,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.55_b0.00_19.txt,20,38,0.55,0.0,19,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.60_b0.00_0.txt,20,38,0.6,0.0,0,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.60_b0.00_1.txt,20,38,0.6,0.0,1,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.60_b0.00_2.txt,20,38,0.6,0.0,2,True,0.0,0.0,2.0
test_instances/test_n20_c38_a0.60_b0.00_3.txt,20,38,0.6,0.0,3,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.60_b0.00_4.txt,20,38,0.6,0.0,4,True,0.0,0.0,2.0
test_instances/test_n20_c38_a0.60_b0.00_5.txt,20,38,0.6,0.0,5,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.60_b0.00_6.txt,20,38,0.6,0.0,6,True,0.0,0.0,0.0
test_instances/test_n20_c38_a0.60_b0.00_7.txt,20,38,0.6,0.0,7,True,0.0,0.0,1.0
